Year,Municipality,Godine,UNIT_MEASURE,Spol,Value
2013,Zvornik,0-4,Broj,Muškarci,172
2013,Zvornik,0-4,Broj,Žene,362
2013,Žepče,0-4,Broj,Oba spola,2863
2013,Žepče,0-4,Broj,Muškarci,1143
2013,Žepče,0-4,Broj,Žene,1720
2013,Živinice,0-4,Broj,Oba spola,396
2013,Živinice,0-4,Broj,Muškarci,168
2013,Živinice,0-4,Broj,Žene,228
2013,Banja Luka,5-9,Broj,Oba spola,591
2013,Banja Luka,5-9,Broj,Muškarci,213
2013,Banja Luka,5-9,Broj,Žene,378
2013,Banovići,5-9,Broj,Oba spola,843
2013,Banovići,5-9,Broj,Muškarci,348
2013,Banovići,5-9,Broj,Žene,495
2013,Berkovići,5-9,Broj,Oba spola,433
2013,Berkovići,5-9,Broj,Muškarci,201
2013,Berkovići,5-9,Broj,Žene,232
2013,Bihać,5-9,Broj,Oba spola,284
2013,Bihać,5-9,Broj,Muškarci,124
2013,Bihać,5-9,Broj,Žene,160
2013,Bijeljina,5-9,Broj,Oba spola,1116
2013,Bijeljina,5-9,Broj,Muškarci,438
2013,Bijeljina,5-9,Broj,Žene,678
2013,Bileća,5-9,Broj,Oba spola,2282
2013,Bileća,5-9,Broj,Muškarci,919
2013,Bileća,5-9,Broj,Žene,1363
2013,Bosanska Krupa,5-9,Broj,Oba spola,229
2013,Bosanska Krupa,5-9,Broj,Muškarci,87
2013,Bosanska Krupa,5-9,Broj,Žene,142
2013,Bosanski Petrovac,5-9,Broj,Oba spola,1115
2013,Bosanski Petrovac,5-9,Broj,Muškarci,447
2013,Bosanski Petrovac,5-9,Broj,Žene,668
2013,Bosansko Grahovo,5-9,Broj,Oba spola,369
2013,Bosansko Grahovo,5-9,Broj,Muškarci,150
2013,Bosansko Grahovo,5-9,Broj,Žene,219
2013,Bratunac,5-9,Broj,Oba spola,497
2013,Bratunac,5-9,Broj,Muškarci,190
2013,Bratunac,5-9,Broj,Žene,307
2013,Brčko,5-9,Broj,Oba spola,710
2013,Brčko,5-9,Broj,Muškarci,309
2013,Brčko,5-9,Broj,Žene,401
2013,Breza,5-9,Broj,Oba spola,1212
2013,Breza,5-9,Broj,Muškarci,472
2013,Breza,5-9,Broj,Žene,740
2013,Brod,5-9,Broj,Oba spola,2937
2013,Brod,5-9,Broj,Muškarci,1170
2013,Brod,5-9,Broj,Žene,1767
2013,Bugojno,5-9,Broj,Oba spola,251
2013,Bugojno,5-9,Broj,Muškarci,114
2013,Bugojno,5-9,Broj,Žene,137
2013,Busovača,5-9,Broj,Oba spola,73
2013,Busovača,5-9,Broj,Muškarci,28
2013,Busovača,5-9,Broj,Žene,45
2013,Bužim,5-9,Broj,Oba spola,50
2013,Bužim,5-9,Broj,Muškarci,25
2013,Bužim,5-9,Broj,Žene,25
2013,Cazin,5-9,Broj,Oba spola,149
2013,Cazin,5-9,Broj,Muškarci,58
2013,Cazin,5-9,Broj,Žene,91
2013,Sarajevo - Centar,5-9,Broj,Oba spola,306
2013,Sarajevo - Centar,5-9,Broj,Muškarci,128
2013,Sarajevo - Centar,5-9,Broj,Žene,178
2013,Čajniče,5-9,Broj,Oba spola,191
2013,Čajniče,5-9,Broj,Muškarci,82
2013,Čajniče,5-9,Broj,Žene,109
2013,Čapljina,5-9,Broj,Oba spola,563
2013,Čapljina,5-9,Broj,Muškarci,220
2013,Čapljina,5-9,Broj,Žene,343
2013,Čelić,5-9,Broj,Oba spola,121
2013,Čelić,5-9,Broj,Muškarci,46
2013,Čelić,5-9,Broj,Žene,75
2013,Čelinac,5-9,Broj,Oba spola,897
2013,Čelinac,5-9,Broj,Muškarci,380
2013,Čelinac,5-9,Broj,Žene,517
2013,Čitluk,5-9,Broj,Oba spola,340
2013,Čitluk,5-9,Broj,Muškarci,144
2013,Čitluk,5-9,Broj,Žene,196
2013,Derventa,5-9,Broj,Oba spola,356
2013,Derventa,5-9,Broj,Muškarci,142
2013,Derventa,5-9,Broj,Žene,214
2013,Doboj,5-9,Broj,Oba spola,250
2013,Doboj,5-9,Broj,Muškarci,110
2013,Doboj,5-9,Broj,Žene,140
2013,Doboj-Istok,5-9,Broj,Oba spola,859
2013,Doboj-Istok,5-9,Broj,Muškarci,370
2013,Doboj-Istok,5-9,Broj,Žene,489
2013,Doboj-Jug,5-9,Broj,Oba spola,467
2013,Doboj-Jug,5-9,Broj,Muškarci,212
2013,Doboj-Jug,5-9,Broj,Žene,255
2013,Dobretići,5-9,Broj,Oba spola,1095
2013,Dobretići,5-9,Broj,Muškarci,463
2013,Dobretići,5-9,Broj,Žene,632
2013,Domaljevac-Šamac,5-9,Broj,Oba spola,1048
2013,Domaljevac-Šamac,5-9,Broj,Muškarci,434
2013,Domaljevac-Šamac,5-9,Broj,Žene,614
2013,Donji Vakuf,5-9,Broj,Oba spola,2096
2013,Donji Vakuf,5-9,Broj,Muškarci,821
2013,Donji Vakuf,5-9,Broj,Žene,1275
2013,Donji Žabar,5-9,Broj,Oba spola,711
2013,Donji Žabar,5-9,Broj,Muškarci,267
2013,Donji Žabar,5-9,Broj,Žene,444
2013,Drvar,5-9,Broj,Oba spola,602
2013,Drvar,5-9,Broj,Muškarci,240
2013,Drvar,5-9,Broj,Žene,362
2013,Foča - FBiH,5-9,Broj,Oba spola,221
2013,Foča - FBiH,5-9,Broj,Muškarci,77
2013,Foča - FBiH,5-9,Broj,Žene,144
2013,Foča - RS,5-9,Broj,Oba spola,1853
2013,Foča - RS,5-9,Broj,Muškarci,775
2013,Foča - RS,5-9,Broj,Žene,1078
2013,Fojnica,5-9,Broj,Oba spola,513
2013,Fojnica,5-9,Broj,Muškarci,220
2013,Fojnica,5-9,Broj,Žene,293
2013,Gacko,5-9,Broj,Oba spola,558
2013,Gacko,5-9,Broj,Muškarci,227
2013,Gacko,5-9,Broj,Žene,331
2013,Glamoč,5-9,Broj,Oba spola,2
2013,Glamoč,5-9,Broj,Muškarci,1
2013,Glamoč,5-9,Broj,Žene,1
2013,Goražde,5-9,Broj,Oba spola,21
2013,Goražde,5-9,Broj,Muškarci,8
2013,Goražde,5-9,Broj,Žene,13
2013,Gornji Vakuf-Uskoplje,5-9,Broj,Oba spola,84
2013,Gornji Vakuf-Uskoplje,5-9,Broj,Muškarci,33
2013,Gornji Vakuf-Uskoplje,5-9,Broj,Žene,51
2013,Gračanica,5-9,Broj,Oba spola,404
2013,Gračanica,5-9,Broj,Muškarci,155
2013,Gračanica,5-9,Broj,Žene,249
2013,Gradačac,5-9,Broj,Oba spola,300
2013,Gradačac,5-9,Broj,Muškarci,109
2013,Gradačac,5-9,Broj,Žene,191
2013,Gradiška,5-9,Broj,Oba spola,759
2013,Gradiška,5-9,Broj,Muškarci,332
2013,Gradiška,5-9,Broj,Žene,427
2013,Grude,5-9,Broj,Oba spola,44
2013,Grude,5-9,Broj,Muškarci,19
2013,Grude,5-9,Broj,Žene,25
2013,Sarajevo - Hadžići,5-9,Broj,Oba spola,936
2013,Sarajevo - Hadžići,5-9,Broj,Muškarci,401
2013,Sarajevo - Hadžići,5-9,Broj,Žene,535
2013,Han Pijesak,5-9,Broj,Oba spola,533
2013,Han Pijesak,5-9,Broj,Muškarci,206
2013,Han Pijesak,5-9,Broj,Žene,327
2013,Sarajevo - Ilidža,5-9,Broj,Oba spola,136
2013,Sarajevo - Ilidža,5-9,Broj,Muškarci,53
2013,Sarajevo - Ilidža,5-9,Broj,Žene,83
2013,Sarajevo - Ilijaš,5-9,Broj,Oba spola,606
2013,Sarajevo - Ilijaš,5-9,Broj,Muškarci,271
2013,Sarajevo - Ilijaš,5-9,Broj,Žene,335
2013,Istočna Ilidža,5-9,Broj,Oba spola,290
2013,Istočna Ilidža,5-9,Broj,Muškarci,119
2013,Istočna Ilidža,5-9,Broj,Žene,171
2013,Istočni Drvar,5-9,Broj,Oba spola,501
2013,Istočni Drvar,5-9,Broj,Muškarci,222
2013,Istočni Drvar,5-9,Broj,Žene,279
2013,Municipality,Godine,Broj,Oba spola,347
2013,Banja Luka,Total,Broj,Muškarci,131
2013,Banja Luka,Total,Broj,Žene,216
2013,Banja Luka,Total,Broj,Oba spola,889
2013,Banovići,Total,Broj,Muškarci,367
2013,Banovići,Total,Broj,Žene,522
2013,Banovići,Total,Broj,Oba spola,246
2013,Berkovići,Total,Broj,Muškarci,110
2013,Berkovići,Total,Broj,Žene,136
2013,Berkovići,Total,Broj,Oba spola,554
2013,Bihać,Total,Broj,Muškarci,221
2013,Bihać,Total,Broj,Žene,333
2013,Bihać,Total,Broj,Oba spola,1250
2013,Bijeljina,Total,Broj,Muškarci,496
2013,Bijeljina,Total,Broj,Žene,754
2013,Bijeljina,Total,Broj,Oba spola,193
2013,Bileća,Total,Broj,Muškarci,80
2013,Bileća,Total,Broj,Žene,113
2013,Bileća,Total,Broj,Oba spola,124
2013,Bosanska Krupa,Total,Broj,Muškarci,47
2013,Bosanska Krupa,Total,Broj,Žene,77
2013,Bosanska Krupa,Total,Broj,Oba spola,210
2013,Bosanski Petrovac,Total,Broj,Muškarci,95
2013,Bosanski Petrovac,Total,Broj,Žene,115
2013,Bosanski Petrovac,Total,Broj,Oba spola,42
2013,Bosansko Grahovo,Total,Broj,Muškarci,17
2013,Bosansko Grahovo,Total,Broj,Žene,25
2013,Bosansko Grahovo,Total,Broj,Oba spola,1142
2013,Bratunac,Total,Broj,Muškarci,459
2013,Bratunac,Total,Broj,Žene,683
2013,Bratunac,Total,Broj,Oba spola,1253
2013,Brčko,Total,Broj,Muškarci,515
2013,Brčko,Total,Broj,Žene,738
2013,Brčko,Total,Broj,Oba spola,789
2013,Breza,Total,Broj,Muškarci,317
2013,Breza,Total,Broj,Žene,472
2013,Breza,Total,Broj,Oba spola,1357
2013,Brod,Total,Broj,Muškarci,580
2013,Brod,Total,Broj,Žene,777
2013,Brod,Total,Broj,Oba spola,171
2013,Bugojno,Total,Broj,Muškarci,60
2013,Bugojno,Total,Broj,Žene,111
2013,Bugojno,Total,Broj,Oba spola,1061
2013,Busovača,Total,Broj,Muškarci,439
2013,Busovača,Total,Broj,Žene,622
2013,Busovača,Total,Broj,Oba spola,576
2013,Bužim,Total,Broj,Muškarci,224
2013,Bužim,Total,Broj,Žene,352
2013,Bužim,Total,Broj,Oba spola,270
2013,Cazin,Total,Broj,Muškarci,100
2013,Cazin,Total,Broj,Žene,170
2013,Cazin,Total,Broj,Oba spola,1101
2013,Sarajevo - Centar,Total,Broj,Muškarci,480
2013,Sarajevo - Centar,Total,Broj,Žene,621
2013,Sarajevo - Centar,Total,Broj,Oba spola,3887
2013,Čajniče,Total,Broj,Muškarci,1615
2013,Čajniče,Total,Broj,Žene,2272
2013,Čajniče,Total,Broj,Oba spola,823
2013,Čapljina,Total,Broj,Muškarci,326
2013,Čapljina,Total,Broj,Žene,497
2013,Čapljina,Total,Broj,Oba spola,201
2013,Čelić,Total,Broj,Muškarci,91
2013,Čelić,Total,Broj,Žene,110
2013,Čelić,Total,Broj,Oba spola,606
2013,Čelinac,Total,Broj,Muškarci,235
2013,Čelinac,Total,Broj,Žene,371
2013,Čelinac,Total,Broj,Oba spola,1161
2013,Čitluk,Total,Broj,Muškarci,447
2013,Čitluk,Total,Broj,Žene,714
2013,Čitluk,Total,Broj,Oba spola,3664
2013,Derventa,Total,Broj,Muškarci,1437
2013,Derventa,Total,Broj,Žene,2227
2013,Derventa,Total,Broj,Oba spola,581
2013,Doboj,Total,Broj,Muškarci,246
2013,Doboj,Total,Broj,Žene,335
2013,Doboj,Total,Broj,Oba spola,145
2013,Doboj-Istok,Total,Broj,Muškarci,65
2013,Doboj-Istok,Total,Broj,Žene,80
2013,Doboj-Istok,Total,Broj,Oba spola,2731
2013,Doboj-Jug,Total,Broj,Muškarci,1024
2013,Doboj-Jug,Total,Broj,Žene,1707
2013,Doboj-Jug,Total,Broj,Oba spola,748
2013,Dobretići,Total,Broj,Muškarci,284
2013,Dobretići,Total,Broj,Žene,464
2013,Dobretići,Total,Broj,Oba spola,293
2013,Domaljevac-Šamac,Total,Broj,Muškarci,115
2013,Domaljevac-Šamac,Total,Broj,Žene,178
2013,Domaljevac-Šamac,Total,Broj,Oba spola,589
2013,Donji Vakuf,Total,Broj,Muškarci,193
2013,Donji Vakuf,Total,Broj,Žene,396
2013,Donji Vakuf,Total,Broj,Oba spola,168
2013,Donji Žabar,Total,Broj,Muškarci,63
2013,Donji Žabar,Total,Broj,Žene,105
2013,Donji Žabar,Total,Broj,Oba spola,162
2013,Drvar,Total,Broj,Muškarci,65
2013,Drvar,Total,Broj,Žene,97
2013,Drvar,Total,Broj,Oba spola,41
2013,Foča - FBiH,Total,Broj,Muškarci,13
2013,Foča - FBiH,Total,Broj,Žene,28
2013,Foča - FBiH,Total,Broj,Oba spola,872
2013,Foča - RS,Total,Broj,Muškarci,350
2013,Foča - RS,Total,Broj,Žene,522
2013,Foča - RS,Total,Broj,Oba spola,291
2013,Fojnica,Total,Broj,Muškarci,113
2013,Fojnica,Total,Broj,Žene,178
2013,Fojnica,Total,Broj,Oba spola,25
2013,Gacko,Total,Broj,Muškarci,8
2013,Gacko,Total,Broj,Žene,17
2013,Gacko,Total,Broj,Oba spola,406
2013,Glamoč,Total,Broj,Muškarci,162
2013,Glamoč,Total,Broj,Žene,244
2013,Glamoč,Total,Broj,Oba spola,605
2013,Goražde,Total,Broj,Muškarci,236
2013,Goražde,Total,Broj,Žene,369
2013,Goražde,Total,Broj,Oba spola,3572
2013,Gornji Vakuf-Uskoplje,Total,Broj,Muškarci,1399
2013,Gornji Vakuf-Uskoplje,Total,Broj,Žene,2173
2013,Gornji Vakuf-Uskoplje,Total,Broj,Oba spola,1524
2013,Gračanica,Total,Broj,Muškarci,595
2013,Gračanica,Total,Broj,Žene,929
2013,Gračanica,Total,Broj,Oba spola,470
2013,Gradačac,Total,Broj,Muškarci,191
2013,Gradačac,Total,Broj,Žene,279
2013,Gradačac,Total,Broj,Oba spola,162
2013,Gradiška,Total,Broj,Muškarci,66
2013,Gradiška,Total,Broj,Žene,96
2013,Gradiška,Total,Broj,Oba spola,320
2013,Grude,Total,Broj,Muškarci,124
2013,Grude,Total,Broj,Žene,196
2013,Grude,Total,Broj,Oba spola,547
2013,Sarajevo - Hadžići,Total,Broj,Muškarci,227
2013,Sarajevo - Hadžići,Total,Broj,Žene,320
2013,Sarajevo - Hadžići,Total,Broj,Oba spola,382
2013,Han Pijesak,Total,Broj,Muškarci,169
2013,Han Pijesak,Total,Broj,Žene,213
2013,Han Pijesak,Total,Broj,Oba spola,1042
2013,Sarajevo - Ilidža,Total,Broj,Muškarci,430
2013,Sarajevo - Ilidža,Total,Broj,Žene,612
2013,Sarajevo - Ilidža,Total,Broj,Oba spola,233
2013,Sarajevo - Ilijaš,Total,Broj,Muškarci,101
2013,Sarajevo - Ilijaš,Total,Broj,Žene,132
2013,Sarajevo - Ilijaš,Total,Broj,Oba spola,561
2013,Istočna Ilidža,Total,Broj,Muškarci,225
2013,Istočna Ilidža,Total,Broj,Žene,336
2013,Istočna Ilidža,Total,Broj,Oba spola,746
2013,Istočni Drvar,Total,Broj,Muškarci,283
2013,Istočni Drvar,Total,Broj,Žene,463
2013,Istočni Drvar,Total,Broj,Oba spola,351
2013,Istočni Mostar,Total,Broj,Muškarci,129
2013,Istočni Mostar,Total,Broj,Žene,222
2013,Istočni Mostar,Total,Broj,Oba spola,963
2013,Istočni Stari Grad,Total,Broj,Muškarci,357
2013,Istočni Stari Grad,Total,Broj,Žene,606
2013,Istočni Stari Grad,Total,Broj,Oba spola,1399
2013,Istočno Novo Sarajevo,Total,Broj,Muškarci,554
2013,Istočno Novo Sarajevo,Total,Broj,Žene,845
2013,Istočno Novo Sarajevo,Total,Broj,Oba spola,589
2013,Jablanica,Total,Broj,Muškarci,242
2013,Jablanica,Total,Broj,Žene,347
2013,Jablanica,Total,Broj,Oba spola,776
2013,Jajce,Total,Broj,Muškarci,317
2013,Jajce,Total,Broj,Žene,459
2013,Jajce,Total,Broj,Oba spola,241
2013,Jezero,Total,Broj,Muškarci,89
2013,Jezero,Total,Broj,Žene,152
2013,Jezero,Total,Broj,Oba spola,518
2013,Kakanj,Total,Broj,Muškarci,209
2013,Kakanj,Total,Broj,Žene,309
2013,Kakanj,Total,Broj,Oba spola,1089
2013,Kalesija,Total,Broj,Muškarci,414
2013,Kalesija,Total,Broj,Žene,675
2013,Kalesija,Total,Broj,Oba spola,131
2013,Kalinovik,Total,Broj,Muškarci,54
2013,Kalinovik,Total,Broj,Žene,77
2013,Kalinovik,Total,Broj,Oba spola,1470
2013,Kiseljak,Total,Broj,Muškarci,601
2013,Kiseljak,Total,Broj,Žene,869
2013,Kiseljak,Total,Broj,Oba spola,726
2013,Kladanj,Total,Broj,Muškarci,303
2013,Kladanj,Total,Broj,Žene,423
2013,Kladanj,Total,Broj,Oba spola,1047
2013,Ključ,Total,Broj,Muškarci,410
2013,Ključ,Total,Broj,Žene,637
2013,Ključ,Total,Broj,Oba spola,1349
2013,Kneževo,Total,Broj,Muškarci,557
2013,Kneževo,Total,Broj,Žene,792
2013,Kneževo,Total,Broj,Oba spola,1291
2013,Konjic,Total,Broj,Muškarci,538
2013,Konjic,Total,Broj,Žene,753
2013,Konjic,Total,Broj,Oba spola,76
2013,Kostajnica,Total,Broj,Muškarci,37
2013,Kostajnica,Total,Broj,Žene,39
2013,Kostajnica,Total,Broj,Oba spola,109
2013,Kotor Varoš,Total,Broj,Muškarci,53
2013,Kotor Varoš,Total,Broj,Žene,56
2013,Kotor Varoš,Total,Broj,Oba spola,3976
2013,Kozarska Dubica,Total,Broj,Muškarci,1587
2013,Kozarska Dubica,Total,Broj,Žene,2389
2013,Kozarska Dubica,Total,Broj,Oba spola,705
2013,Kreševo,Total,Broj,Muškarci,290
2013,Kreševo,Total,Broj,Žene,415
2013,Kreševo,Total,Broj,Oba spola,213
2013,Krupa Na Uni,Total,Broj,Muškarci,80
2013,Krupa Na Uni,Total,Broj,Žene,133
2013,Krupa Na Uni,Total,Broj,Oba spola,474
2013,Kupres - FBiH,Total,Broj,Muškarci,201
2013,Kupres - FBiH,Total,Broj,Žene,273
2013,Kupres - FBiH,Total,Broj,Oba spola,727
2013,Kupres - RS,Total,Broj,Muškarci,270
2013,Kupres - RS,Total,Broj,Žene,457
2013,Kupres - RS,Total,Broj,Oba spola,864
2013,Laktaši,Total,Broj,Muškarci,388
2013,Laktaši,Total,Broj,Žene,476
2013,Laktaši,Total,Broj,Oba spola,555
2013,Livno,Total,Broj,Muškarci,212
2013,Livno,Total,Broj,Žene,343
2013,Livno,Total,Broj,Oba spola,634
2013,Lopare,Total,Broj,Muškarci,265
2013,Lopare,Total,Broj,Žene,369
2013,Lopare,Total,Broj,Oba spola,304
2013,Lukavac,Total,Broj,Muškarci,103
2013,Lukavac,Total,Broj,Žene,201
2013,Lukavac,Total,Broj,Oba spola,597
2013,Ljubinje,Total,Broj,Muškarci,244
2013,Ljubinje,Total,Broj,Žene,353
2013,Ljubinje,Total,Broj,Oba spola,199
2013,Ljubuški,Total,Broj,Muškarci,76
2013,Ljubuški,Total,Broj,Žene,123
2013,Ljubuški,Total,Broj,Oba spola,811
2013,Maglaj,Total,Broj,Muškarci,363
2013,Maglaj,Total,Broj,Žene,448
2013,Maglaj,Total,Broj,Oba spola,3171
2013,Milići,Total,Broj,Muškarci,1309
2013,Milići,Total,Broj,Žene,1862
2013,Milići,Total,Broj,Oba spola,1719
2013,Modriča,Total,Broj,Muškarci,659
2013,Modriča,Total,Broj,Žene,1060
2013,Modriča,Total,Broj,Oba spola,704
2013,Mostar,Total,Broj,Muškarci,289
2013,Mostar,Total,Broj,Žene,415
2013,Mostar,Total,Broj,Oba spola,1074
2013,Mrkonjić Grad,Total,Broj,Muškarci,441
2013,Mrkonjić Grad,Total,Broj,Žene,633
2013,Mrkonjić Grad,Total,Broj,Oba spola,3337
2013,Neum,Total,Broj,Muškarci,1287
2013,Neum,Total,Broj,Žene,2050
2013,Neum,Total,Broj,Oba spola,215
2013,Nevesinje,Total,Broj,Muškarci,78
2013,Nevesinje,Total,Broj,Žene,137
2013,Nevesinje,Total,Broj,Oba spola,78
2013,Novi Grad,Total,Broj,Muškarci,36
2013,Novi Grad,Total,Broj,Žene,42
2013,Novi Grad,Total,Broj,Oba spola,752
2013,Sarajevo - Novi Grad,Total,Broj,Muškarci,257
2013,Sarajevo - Novi Grad,Total,Broj,Žene,495
2013,Sarajevo - Novi Grad,Total,Broj,Oba spola,2113
2013,Novi Travnik,Total,Broj,Muškarci,803
2013,Novi Travnik,Total,Broj,Žene,1310
2013,Novi Travnik,Total,Broj,Oba spola,304
2013,Novo Goražde,Total,Broj,Muškarci,125
2013,Novo Goražde,Total,Broj,Žene,179
2013,Novo Goražde,Total,Broj,Oba spola,330
2013,Sarajevo - Novo Sarajevo,Total,Broj,Muškarci,135
2013,Sarajevo - Novo Sarajevo,Total,Broj,Žene,195
2013,Sarajevo - Novo Sarajevo,Total,Broj,Oba spola,233
2013,Odžak,Total,Broj,Muškarci,99
2013,Odžak,Total,Broj,Žene,134
2013,Odžak,Total,Broj,Oba spola,139
2013,Olovo,Total,Broj,Muškarci,55
2013,Olovo,Total,Broj,Žene,84
2013,Olovo,Total,Broj,Oba spola,251
2013,Orašje,Total,Broj,Muškarci,80
2013,Orašje,Total,Broj,Žene,171
2013,Orašje,Total,Broj,Oba spola,1400
2013,Osmaci,Total,Broj,Muškarci,513
2013,Osmaci,Total,Broj,Žene,887
2013,Osmaci,Total,Broj,Oba spola,185
2013,Oštra Luka,Total,Broj,Muškarci,82
2013,Oštra Luka,Total,Broj,Žene,103
2013,Oštra Luka,Total,Broj,Oba spola,338
2013,Pale - FBiH,Total,Broj,Muškarci,115
2013,Pale - FBiH,Total,Broj,Žene,223
2013,Pale - FBiH,Total,Broj,Oba spola,463
2013,Pale - RS,Total,Broj,Muškarci,193
2013,Pale - RS,Total,Broj,Žene,270
2013,Pale - RS,Total,Broj,Oba spola,221
2013,Pelagićevo,Total,Broj,Muškarci,91
2013,Pelagićevo,Total,Broj,Žene,130
2013,Pelagićevo,Total,Broj,Oba spola,134
2013,Petrovac,Total,Broj,Muškarci,51
2013,Petrovac,Total,Broj,Žene,83
2013,Petrovac,Total,Broj,Oba spola,520
2013,Petrovo,Total,Broj,Muškarci,185
2013,Petrovo,Total,Broj,Žene,335
2013,Petrovo,Total,Broj,Oba spola,1399
2013,Posušje,Total,Broj,Muškarci,512
2013,Posušje,Total,Broj,Žene,887
2013,Posušje,Total,Broj,Oba spola,110
2013,Prijedor,Total,Broj,Muškarci,39
2013,Prijedor,Total,Broj,Žene,71
2013,Prijedor,Total,Broj,Oba spola,654
2013,Prnjavor,Total,Broj,Muškarci,265
2013,Prnjavor,Total,Broj,Žene,389
2013,Prnjavor,Total,Broj,Oba spola,220
2013,Prozor,Total,Broj,Muškarci,99
2013,Prozor,Total,Broj,Žene,121
2013,Prozor,Total,Broj,Oba spola,265
2013,Ravno,Total,Broj,Muškarci,87
2013,Ravno,Total,Broj,Žene,178
2013,Ravno,Total,Broj,Oba spola,468
2013,Ribnik,Total,Broj,Muškarci,183
2013,Ribnik,Total,Broj,Žene,285
2013,Ribnik,Total,Broj,Oba spola,601
2013,Rogatica,Total,Broj,Muškarci,207
2013,Rogatica,Total,Broj,Žene,394
2013,Rogatica,Total,Broj,Oba spola,1570
2013,Rudo,Total,Broj,Muškarci,585
2013,Rudo,Total,Broj,Žene,985
2013,Rudo,Total,Broj,Oba spola,140
2013,Sanski Most,Total,Broj,Muškarci,47
2013,Sanski Most,Total,Broj,Žene,93
2013,Sanski Most,Total,Broj,Oba spola,30
2013,Sapna,Total,Broj,Muškarci,8
2013,Sapna,Total,Broj,Žene,22
2013,Sapna,Total,Broj,Oba spola,14
2013,Sokolac,Total,Broj,Muškarci,7
2013,Sokolac,Total,Broj,Žene,7
2013,Sokolac,Total,Broj,Oba spola,55
2013,Srbac,Total,Broj,Muškarci,20
2013,Srbac,Total,Broj,Žene,35
2013,Srbac,Total,Broj,Oba spola,158
2013,Srebrenica,Total,Broj,Muškarci,71
2013,Srebrenica,Total,Broj,Žene,87
2013,Srebrenica,Total,Broj,Oba spola,94
2013,Srebrenik,Total,Broj,Muškarci,37
2013,Srebrenik,Total,Broj,Žene,57
2013,Srebrenik,Total,Broj,Oba spola,335
2013,Sarajevo - Stari Grad,Total,Broj,Muškarci,136
2013,Sarajevo - Stari Grad,Total,Broj,Žene,199
2013,Sarajevo - Stari Grad,Total,Broj,Oba spola,50
2013,Stolac,Total,Broj,Muškarci,30
2013,Stolac,Total,Broj,Žene,20
2013,Stolac,Total,Broj,Oba spola,488
2013,Šamac,Total,Broj,Muškarci,207
2013,Šamac,Total,Broj,Žene,281
2013,Šamac,Total,Broj,Oba spola,171
2013,Šekovići,Total,Broj,Muškarci,67
2013,Šekovići,Total,Broj,Žene,104
2013,Šekovići,Total,Broj,Oba spola,209
2013,Šipovo,Total,Broj,Muškarci,77
2013,Šipovo,Total,Broj,Žene,132
2013,Šipovo,Total,Broj,Oba spola,136
2013,Široki Brijeg,Total,Broj,Muškarci,66
2013,Široki Brijeg,Total,Broj,Žene,70
2013,Široki Brijeg,Total,Broj,Oba spola,437
2013,Teočak,Total,Broj,Muškarci,181
2013,Teočak,Total,Broj,Žene,256
2013,Teočak,Total,Broj,Oba spola,249
2013,Teslić,Total,Broj,Muškarci,109
2013,Teslić,Total,Broj,Žene,140
2013,Teslić,Total,Broj,Oba spola,542
2013,Tešanj,Total,Broj,Muškarci,208
2013,Tešanj,Total,Broj,Žene,334
2013,Tešanj,Total,Broj,Oba spola,527
2013,Tomislavgrad,Total,Broj,Muškarci,206
2013,Tomislavgrad,Total,Broj,Žene,321
2013,Tomislavgrad,Total,Broj,Oba spola,1193
2013,Travnik,Total,Broj,Muškarci,422
2013,Travnik,Total,Broj,Žene,771
2013,Travnik,Total,Broj,Oba spola,500
2013,Trebinje,Total,Broj,Muškarci,181
2013,Trebinje,Total,Broj,Žene,319
2013,Trebinje,Total,Broj,Oba spola,293
2013,Trnovo - FBiH,Total,Broj,Muškarci,122
2013,Trnovo - FBiH,Total,Broj,Žene,171
2013,Trnovo - FBiH,Total,Broj,Oba spola,135
2013,Trnovo - RS,Total,Broj,Muškarci,54
2013,Trnovo - RS,Total,Broj,Žene,81
2013,Trnovo - RS,Total,Broj,Oba spola,890
2013,Tuzla,Total,Broj,Muškarci,338
2013,Tuzla,Total,Broj,Žene,552
2013,Tuzla,Total,Broj,Oba spola,261
2013,Ugljevik,Total,Broj,Muškarci,98
2013,Ugljevik,Total,Broj,Žene,163
2013,Ugljevik,Total,Broj,Oba spola,279
2013,Usora,Total,Broj,Muškarci,100
2013,Usora,Total,Broj,Žene,179
2013,Usora,Total,Broj,Oba spola,2
2013,Vareš,Total,Broj,Muškarci,0
2013,Vareš,Total,Broj,Žene,2
2013,Vareš,Total,Broj,Oba spola,9
2013,Velika Kladuša,Total,Broj,Muškarci,4
2013,Velika Kladuša,Total,Broj,Žene,5
2013,Velika Kladuša,Total,Broj,Oba spola,37
2013,Visoko,Total,Broj,Muškarci,11
2013,Visoko,Total,Broj,Žene,26
2013,Visoko,Total,Broj,Oba spola,196
2013,Višegrad,Total,Broj,Muškarci,69
2013,Višegrad,Total,Broj,Žene,127
2013,Višegrad,Total,Broj,Oba spola,183
2013,Vitez,Total,Broj,Muškarci,59
2013,Vitez,Total,Broj,Žene,124
2013,Vitez,Total,Broj,Oba spola,361
2013,Vlasenica,Total,Broj,Muškarci,150
2013,Vlasenica,Total,Broj,Žene,211
2013,Vlasenica,Total,Broj,Oba spola,24
2013,Sarajevo - Vogošća,Total,Broj,Muškarci,9
