Year,UNIT_MEASURE,Пол,Старосна доб,Value
2045,Број,M,81,13643.0
2045,Број,M,82,12939.0
2045,Број,M,83,12223.0
2045,Број,M,84,11258.0
2045,Број,M,85,10240.0
2045,Број,M,86,8997.0
2045,Број,M,87,8063.0
2045,Број,M,88,6554.0
2045,Број,M,89,6007.0
2045,Број,M,90,5050.0
2045,Број,M,91,4420.0
2045,Број,M,92,3448.0
2045,Број,M,93,2820.0
2045,Број,M,94,1902.0
2045,Број,M,95,1598.0
2045,Број,M,96,1236.0
2045,Број,M,97,827.0
2045,Број,M,98,625.0
2045,Број,M,99,418.0
2045,Број,M,100,242.0
2045,Број,M,101,163.0
2045,Број,M,102,112.0
2045,Број,M,103,79.0
2045,Број,M,104,56.0
2045,Број,M,105,38.0
2045,Број,M,106,22.0
2045,Број,M,107,12.0
2045,Број,M,108,7.0
2045,Број,M,109,3.0
2045,Број,M,110,2.0
2045,Број,M,111,1.0
2045,Број,M,112,0.0
2045,Број,M,113,0.0
2045,Број,M,114,0.0
2045,Број,M,115,0.0
2045,Број,M,116,0.0
2045,Број,M,117,0.0
2045,Број,M,118,0.0
2045,Број,M,119,0.0
2045,Број,M,120+,0.0
2050,Број,M,Total,1070801.0
2050,Број,M,0,7623.0
2050,Број,M,1,7683.0
2050,Број,M,2,7758.0
2050,Број,M,3,7846.0
2050,Број,M,4,7947.0
2050,Број,M,5,8060.0
2050,Број,M,6,8182.0
2050,Број,M,7,8309.0
2050,Број,M,8,8438.0
2050,Број,M,9,8567.0
2050,Број,M,10,8698.0
2050,Број,M,11,8825.0
2050,Број,M,12,8962.0
2050,Број,M,13,9110.0
2050,Број,M,14,9270.0
2050,Број,M,15,9437.0
2050,Број,M,16,9596.0
2050,Број,M,17,9728.0
2050,Број,M,18,9818.0
2050,Број,M,19,9854.0
2050,Број,M,20,9840.0
2050,Број,M,21,9761.0
2050,Број,M,22,9666.0
2050,Број,M,23,9573.0
2050,Број,M,24,9491.0
2050,Број,M,25,9420.0
2050,Број,M,26,9364.0
2050,Број,M,27,9320.0
2050,Број,M,28,9286.0
2050,Број,M,29,9262.0
2050,Број,M,30,9239.0
2050,Број,M,31,9309.0
2050,Број,M,32,8974.0
2050,Број,M,33,9242.0
2050,Број,M,34,9229.0
2050,Број,M,35,8875.0
2050,Број,M,36,9095.0
2050,Број,M,37,8875.0
2050,Број,M,38,10000.0
2050,Број,M,39,9637.0
2050,Број,M,40,9931.0
2050,Број,M,41,10242.0
2050,Број,M,42,10119.0
2050,Број,M,43,9729.0
2050,Број,M,44,9700.0
2050,Број,M,45,9901.0
2050,Број,M,46,9813.0
2050,Број,M,47,10182.0
2050,Број,M,48,10125.0
2050,Број,M,49,10567.0
2050,Број,M,50,10861.0
2050,Број,M,51,10955.0
2050,Број,M,52,12245.0
2050,Број,M,53,13754.0
2050,Број,M,54,14669.0
2050,Број,M,55,14999.0
2050,Број,M,56,13672.0
2050,Број,M,57,11987.0
2050,Број,M,58,14059.0
2050,Број,M,59,15880.0
2050,Број,M,60,16028.0
2050,Број,M,61,15911.0
2050,Број,M,62,17123.0
2050,Број,M,63,17373.0
2050,Број,M,64,17374.0
2050,Број,M,65,17930.0
2050,Број,M,66,18385.0
2050,Број,M,67,18189.0
2050,Број,M,68,18439.0
2050,Број,M,69,18273.0
2050,Број,M,70,18149.0
2050,Број,M,71,17752.0
2050,Број,M,72,17736.0
2050,Број,M,73,17289.0
2050,Број,M,74,17669.0
2050,Број,M,75,16739.0
2050,Број,M,76,15980.0
2050,Број,M,77,15357.0
2050,Број,M,78,15178.0
2050,Број,M,79,14471.0
2050,Број,M,80,12870.0
2050,Број,M,81,13216.0
2050,Број,M,82,12315.0
2050,Број,M,83,11827.0
2050,Број,M,84,11198.0
2050,Број,M,85,10601.0
2050,Број,M,86,9437.0
2050,Број,M,87,8645.0
2050,Број,M,88,7867.0
2050,Број,M,89,6952.0
2050,Број,M,90,6048.0
2050,Број,M,91,5068.0
2050,Број,M,92,4313.0
2050,Број,M,93,3310.0
2050,Број,M,94,2853.0
2050,Број,M,95,2245.0
2050,Број,M,96,1836.0
2050,Број,M,97,1331.0
2050,Број,M,98,1007.0
2050,Број,M,99,625.0
2050,Број,M,100,479.0
2050,Број,M,101,335.0
2050,Број,M,102,201.0
2050,Број,M,103,135.0
2050,Број,M,104,80.0
2050,Број,M,105,41.0
2050,Број,M,106,24.0
2050,Број,M,107,14.0
2050,Број,M,108,8.0
2050,Број,M,109,5.0
2050,Број,M,110,3.0
2050,Број,M,111,1.0
2050,Број,M,112,1.0
2050,Број,M,113,0.0
2050,Број,M,114,0.0
2050,Број,M,115,0.0
2050,Број,M,116,0.0
2050,Број,M,117,0.0
2050,Број,M,118,0.0
2050,Број,M,119,0.0
2050,Број,M,120+,0.0
2055,Број,M,Total,972051.0
2055,Број,M,0,6888.0
2055,Број,M,1,6952.0
2055,Број,M,2,7029.0
2055,Број,M,3,7116.0
2055,Број,M,4,7214.0
2055,Број,M,5,7322.0
2055,Број,M,6,7434.0
2055,Број,M,7,7551.0
2055,Број,M,8,7669.0
2055,Број,M,9,7787.0
2055,Број,M,10,7905.0
2055,Број,M,11,8024.0
2055,Број,M,12,8144.0
2055,Број,M,13,8267.0
2055,Број,M,14,8390.0
2055,Број,M,15,8511.0
2055,Број,M,16,8611.0
2055,Број,M,17,8685.0
2055,Број,M,18,8720.0
2055,Број,M,19,8710.0
2055,Број,M,20,8654.0
2055,Број,M,21,8566.0
2055,Број,M,22,8469.0
2055,Број,M,23,8381.0
2055,Број,M,24,8310.0
2055,Број,M,25,8261.0
2055,Број,M,26,8207.0
2055,Број,M,27,8173.0
2055,Број,M,28,8156.0
2055,Број,M,29,8157.0
2055,Број,M,30,8177.0
2055,Број,M,31,8214.0
2055,Број,M,32,8261.0
2055,Број,M,33,8310.0
2055,Број,M,34,8358.0
2055,Број,M,35,8389.0
2055,Број,M,36,8509.0
2055,Број,M,37,8224.0
2055,Број,M,38,8517.0
2055,Број,M,39,8537.0
2055,Број,M,40,8232.0
2055,Број,M,41,8491.0
2055,Број,M,42,8284.0
2055,Број,M,43,9395.0
2055,Број,M,44,9058.0
2055,Број,M,45,9377.0
2055,Број,M,46,9702.0
2055,Број,M,47,9619.0
2055,Број,M,48,9284.0
2055,Број,M,49,9293.0
2055,Број,M,50,9519.0
2055,Број,M,51,9460.0
2055,Број,M,52,9848.0
2055,Број,M,53,9813.0
2055,Број,M,54,10260.0
2055,Број,M,55,10559.0
2055,Број,M,56,10657.0
2055,Број,M,57,11903.0
2055,Број,M,58,13355.0
2055,Број,M,59,14246.0
2055,Број,M,60,14591.0
2055,Број,M,61,13350.0
2055,Број,M,62,11747.0
2055,Број,M,63,13715.0
2055,Број,M,64,15409.0
2055,Број,M,65,15498.0
2055,Број,M,66,15321.0
2055,Број,M,67,16380.0
2055,Број,M,68,16512.0
2055,Број,M,69,16401.0
2055,Број,M,70,16792.0
2055,Број,M,71,17067.0
2055,Број,M,72,16721.0
2055,Број,M,73,16761.0
2055,Број,M,74,16408.0
2055,Број,M,75,16079.0
2055,Број,M,76,15512.0
2055,Број,M,77,15285.0
2055,Број,M,78,14681.0
2055,Број,M,79,14765.0
2055,Број,M,80,13754.0
2055,Број,M,81,12884.0
2055,Број,M,82,12117.0
2055,Број,M,83,11695.0
2055,Број,M,84,10867.0
2055,Број,M,85,9397.0
2055,Број,M,86,9363.0
2055,Број,M,87,8444.0
2055,Број,M,88,7827.0
2055,Број,M,89,7127.0
2055,Број,M,90,6468.0
2055,Број,M,91,5503.0
2055,Број,M,92,4798.0
2055,Број,M,93,4135.0
2055,Број,M,94,3442.0
2055,Број,M,95,2811.0
2055,Број,M,96,2204.0
2055,Број,M,97,1748.0
2055,Број,M,98,1243.0
2055,Број,M,99,988.0
2055,Број,M,100,710.0
2055,Број,M,101,525.0
2055,Број,M,102,342.0
2055,Број,M,103,231.0
2055,Број,M,104,127.0
2055,Број,M,105,85.0
2055,Број,M,106,52.0
2055,Број,M,107,27.0
2055,Број,M,108,15.0
2055,Број,M,109,7.0
2055,Број,M,110,3.0
2055,Број,M,111,2.0
2055,Број,M,112,1.0
2055,Број,M,113,0.0
2055,Број,M,114,0.0
2055,Број,M,115,0.0
2055,Број,M,116,0.0
2055,Број,M,117,0.0
2055,Број,M,118,0.0
2055,Број,M,119,0.0
2055,Број,M,120+,0.0
2060,Број,M,Total,878276.0
2060,Број,M,0,6181.0
2060,Број,M,1,6246.0
2060,Број,M,2,6323.0
2060,Број,M,3,6411.0
2060,Број,M,4,6509.0
2060,Број,M,5,6614.0
2060,Број,M,6,6724.0
2060,Број,M,7,6838.0
2060,Број,M,8,6952.0
2060,Број,M,9,7064.0
2060,Број,M,10,7176.0
2060,Број,M,11,7286.0
2060,Број,M,12,7396.0
2060,Број,M,13,7509.0
2060,Број,M,14,7621.0
2060,Број,M,15,7730.0
2060,Број,M,16,7825.0
2060,Број,M,17,7889.0
2060,Број,M,18,7909.0
2060,Број,M,19,7879.0
2060,Број,M,20,7803.0
2060,Број,M,21,7686.0
2060,Број,M,22,7561.0
2060,Број,M,23,7446.0
2060,Број,M,24,7349.0
2060,Број,M,25,7271.0
2060,Број,M,26,7211.0
2060,Број,M,27,7170.0
2060,Број,M,28,7150.0
2060,Број,M,29,7152.0
2060,Број,M,30,7180.0
2060,Број,M,31,7208.0
2060,Број,M,32,7252.0
2060,Број,M,33,7306.0
2060,Број,M,34,7366.0
2060,Број,M,35,7431.0
2060,Број,M,36,7501.0
2060,Број,M,37,7574.0
2060,Број,M,38,7645.0
2060,Број,M,39,7714.0
2060,Број,M,40,7768.0
2060,Број,M,41,7922.0
2060,Број,M,42,7677.0
2060,Број,M,43,7995.0
2060,Број,M,44,8051.0
2060,Број,M,45,7791.0
2060,Број,M,46,8078.0
2060,Број,M,47,7877.0
2060,Број,M,48,8972.0
2060,Број,M,49,8652.0
2060,Број,M,50,8989.0
2060,Број,M,51,9328.0
2060,Број,M,52,9282.0
2060,Број,M,53,8993.0
2060,Број,M,54,9030.0
2060,Број,M,55,9272.0
2060,Број,M,56,9232.0
2060,Број,M,57,9629.0
2060,Број,M,58,9612.0
2060,Број,M,59,10064.0
2060,Број,M,60,10369.0
2060,Број,M,61,10471.0
2060,Број,M,62,11663.0
2060,Број,M,63,13034.0
2060,Број,M,64,13854.0
2060,Број,M,65,14146.0
2060,Број,M,66,12927.0
2060,Број,M,67,11356.0
2060,Број,M,68,13130.0
2060,Број,M,69,14615.0
2060,Број,M,70,14589.0
2060,Број,M,71,14306.0
2060,Број,M,72,15142.0
2060,Број,M,73,15102.0
2060,Број,M,74,14827.0
2060,Број,M,75,14988.0
2060,Број,M,76,15036.0
2060,Број,M,77,14539.0
2060,Број,M,78,14374.0
2060,Број,M,79,13860.0
2060,Број,M,80,13367.0
2060,Број,M,81,12665.0
2060,Број,M,82,12227.0
2060,Број,M,83,11484.0
2060,Број,M,84,11272.0
2060,Број,M,85,10225.0
2060,Број,M,86,9309.0
2060,Број,M,87,8487.0
2060,Број,M,88,7922.0
2060,Број,M,89,7093.0
2060,Број,M,90,5888.0
2060,Број,M,91,5621.0
2060,Број,M,92,4832.0
2060,Број,M,93,4251.0
2060,Број,M,94,3653.0
2060,Број,M,95,3119.0
2060,Број,M,96,2488.0
2060,Број,M,97,2024.0
2060,Број,M,98,1619.0
2060,Број,M,99,1245.0
2060,Број,M,100,930.0
2060,Број,M,101,660.0
2060,Број,M,102,471.0
2060,Број,M,103,298.0
2060,Број,M,104,210.0
2060,Број,M,105,133.0
2060,Број,M,106,85.0
2060,Број,M,107,47.0
2060,Број,M,108,27.0
2060,Број,M,109,12.0
2060,Број,M,110,7.0
2060,Број,M,111,3.0
2060,Број,M,112,1.0
2060,Број,M,113,1.0
2060,Број,M,114,0.0
2060,Број,M,115,0.0
2060,Број,M,116,0.0
2060,Број,M,117,0.0
2060,Број,M,118,0.0
2060,Број,M,119,0.0
2060,Број,M,120+,0.0
2065,Број,M,Total,790550.0
2065,Број,M,0,5540.0
2065,Број,M,1,5595.0
2065,Број,M,2,5662.0
2065,Број,M,3,5742.0
2065,Број,M,4,5834.0
2065,Број,M,5,5935.0
2065,Број,M,6,6040.0
2065,Број,M,7,6150.0
2065,Број,M,8,6262.0
2065,Број,M,9,6372.0
2065,Број,M,10,6481.0
2065,Број,M,11,6588.0
2065,Број,M,12,6696.0
2065,Број,M,13,6804.0
2065,Број,M,14,6911.0
2065,Број,M,15,7015.0
2065,Број,M,16,7102.0
2065,Број,M,17,7161.0
2065,Број,M,18,7180.0
2065,Број,M,19,7154.0
2065,Број,M,20,7083.0
2065,Број,M,21,6981.0
2065,Број,M,22,6864.0
2065,Број,M,23,6749.0
2065,Број,M,24,6645.0
2065,Број,M,25,6553.0
2065,Број,M,26,6469.0
2065,Број,M,27,6403.0
2065,Број,M,28,6356.0
2065,Број,M,29,6331.0
2065,Број,M,30,6327.0
2065,Број,M,31,6341.0
2065,Број,M,32,6371.0
2065,Број,M,33,6414.0
2065,Број,M,34,6468.0
2065,Број,M,35,6535.0
2065,Број,M,36,6591.0
2065,Број,M,37,6658.0
2065,Број,M,38,6729.0
2065,Број,M,39,6806.0
2065,Број,M,40,6888.0
2065,Број,M,41,6979.0
2065,Број,M,42,7075.0
2065,Број,M,43,7170.0
2065,Број,M,44,7266.0
2065,Број,M,45,7343.0
2065,Број,M,46,7520.0
2065,Број,M,47,7303.0
2065,Број,M,48,7635.0
2065,Број,M,49,7714.0
2065,Број,M,50,7488.0
2065,Број,M,51,7799.0
2065,Број,M,52,7613.0
2065,Број,M,53,8696.0
2065,Број,M,54,8393.0
2065,Број,M,55,8740.0
2065,Број,M,56,9086.0
2065,Број,M,57,9065.0
2065,Број,M,58,8814.0
2065,Број,M,59,8874.0
2065,Број,M,60,9128.0
2065,Број,M,61,9103.0
2065,Број,M,62,9494.0
2065,Број,M,63,9475.0
2065,Број,M,64,9894.0
2065,Број,M,65,10158.0
2065,Број,M,66,10213.0
2065,Број,M,67,11285.0
2065,Број,M,68,12504.0
2065,Број,M,69,13189.0
2065,Број,M,70,13373.0
2065,Број,M,71,12143.0
2065,Број,M,72,10585.0
2065,Број,M,73,12095.0
2065,Број,M,74,13303.0
2065,Број,M,75,13120.0
2065,Број,M,76,12708.0
2065,Број,M,77,13284.0
2065,Број,M,78,13075.0
2065,Број,M,79,12654.0
2065,Број,M,80,12597.0
2065,Број,M,81,12422.0
2065,Број,M,82,11782.0
2065,Број,M,83,11404.0
2065,Број,M,84,10745.0
2065,Број,M,85,10106.0
2065,Број,M,86,9319.0
2065,Број,M,87,8737.0
2065,Број,M,88,7946.0
2065,Број,M,89,7528.0
2065,Број,M,90,6569.0
2065,Број,M,91,5738.0
2065,Број,M,92,4997.0
2065,Број,M,93,4434.0
2065,Број,M,94,3754.0
2065,Број,M,95,2934.0
2065,Број,M,96,2634.0
2065,Број,M,97,2116.0
2065,Број,M,98,1730.0
2065,Број,M,99,1375.0
2065,Број,M,100,1075.0
2065,Број,M,101,777.0
2065,Број,M,102,569.0
2065,Број,M,103,406.0
2065,Број,M,104,276.0
2065,Број,M,105,181.0
2065,Број,M,106,111.0
2065,Број,M,107,67.0
2065,Број,M,108,36.0
2065,Број,M,109,21.0
2065,Број,M,110,11.0
2065,Број,M,111,6.0
2065,Број,M,112,3.0
2065,Број,M,113,1.0
2065,Број,M,114,0.0
2065,Број,M,115,0.0
2065,Број,M,116,0.0
2065,Број,M,117,0.0
2065,Број,M,118,0.0
2065,Број,M,119,0.0
2065,Број,M,120+,0.0
2070,Број,M,Total,709727.0
2070,Број,M,0,5007.0
2070,Број,M,1,5047.0
2070,Број,M,2,5099.0
2070,Број,M,3,5162.0
2070,Број,M,4,5236.0
2070,Број,M,5,5320.0
2070,Број,M,6,5411.0
2070,Број,M,7,5508.0
2070,Број,M,8,5609.0
2070,Број,M,9,5712.0
2070,Број,M,10,5815.0
2070,Број,M,11,5918.0
2070,Број,M,12,6023.0
2070,Број,M,13,6129.0
2070,Број,M,14,6234.0
2070,Број,M,15,6334.0
2070,Број,M,16,6421.0
2070,Број,M,17,6481.0
2070,Број,M,18,6505.0
2070,Број,M,19,6486.0
2070,Број,M,20,6426.0
2070,Број,M,21,6334.0
2070,Број,M,22,6229.0
2070,Број,M,23,6125.0
2070,Број,M,24,6030.0
2070,Број,M,25,5945.0
2070,Број,M,26,5871.0
2070,Број,M,27,5808.0
2070,Број,M,28,5758.0
2070,Број,M,29,5722.0
2070,Број,M,30,5702.0
2070,Број,M,31,5689.0
2070,Број,M,32,5692.0
2070,Број,M,33,5707.0
2070,Број,M,34,5732.0
2070,Број,M,35,5766.0
2070,Број,M,36,5807.0
2070,Број,M,37,5858.0
2070,Број,M,38,5917.0
2070,Број,M,39,5984.0
2070,Број,M,40,6066.0
2070,Број,M,41,6141.0
2070,Број,M,42,6227.0
2070,Број,M,43,6319.0
2070,Број,M,44,6417.0
2070,Број,M,45,6519.0
2070,Број,M,46,6626.0
2070,Број,M,47,6735.0
2070,Број,M,48,6845.0
2070,Број,M,49,6958.0
2070,Број,M,50,7052.0
2070,Број,M,51,7252.0
2070,Број,M,52,7063.0
2070,Број,M,53,7408.0
2070,Број,M,54,7504.0
2070,Број,M,55,7304.0
2070,Број,M,56,7629.0
2070,Број,M,57,7457.0
2070,Број,M,58,8525.0
2070,Број,M,59,8245.0
2070,Број,M,60,8601.0
2070,Број,M,61,8948.0
2070,Број,M,62,8938.0
2070,Број,M,63,8700.0
2070,Број,M,64,8750.0
2070,Број,M,65,8974.0
2070,Број,M,66,8917.0
2070,Број,M,67,9247.0
2070,Број,M,68,9175.0
2070,Број,M,69,9508.0
2070,Број,M,70,9686.0
2070,Број,M,71,9657.0
2070,Број,M,72,10559.0
2070,Број,M,73,11573.0
2070,Број,M,74,12075.0
2070,Број,M,75,12108.0
2070,Број,M,76,10875.0
2070,Број,M,77,9374.0
2070,Број,M,78,10573.0
2070,Број,M,79,11467.0
2070,Број,M,80,11146.0
2070,Број,M,81,10621.0
2070,Број,M,82,10900.0
2070,Број,M,83,10514.0
2070,Број,M,84,9954.0
2070,Број,M,85,9676.0
2070,Број,M,86,9299.0
2070,Број,M,87,8576.0
2070,Број,M,88,8051.0
2070,Број,M,89,7332.0
2070,Број,M,90,6646.0
2070,Број,M,91,5889.0
2070,Број,M,92,5283.0
2070,Број,M,93,4574.0
2070,Број,M,94,4106.0
2070,Број,M,95,3381.0
2070,Број,M,96,2779.0
2070,Број,M,97,2265.0
2070,Број,M,98,1871.0
2070,Број,M,99,1467.0
2070,Број,M,100,1051.0
2070,Број,M,101,856.0
2070,Број,M,102,618.0
2070,Број,M,103,451.0
2070,Број,M,104,318.0
2070,Број,M,105,218.0
2070,Број,M,106,136.0
2070,Број,M,107,84.0
2070,Број,M,108,50.0
2070,Број,M,109,28.0
2070,Број,M,110,15.0
2070,Број,M,111,8.0
2070,Број,M,112,4.0
2070,Број,M,113,2.0
2070,Број,M,114,1.0
2070,Број,M,115,0.0
2070,Број,M,116,0.0
2070,Број,M,117,0.0
2070,Број,M,118,0.0
2070,Број,M,119,0.0
2070,Број,M,120+,0.0
2018,Број,Ж,Total,1777770.0
2018,Број,Ж,0,14119.0
2018,Број,Ж,1,14429.0
2018,Број,Ж,2,14395.0
2018,Број,Ж,3,14367.0
2018,Број,Ж,4,14577.0
2018,Број,Ж,5,14765.0
2018,Број,Ж,6,16801.0
2018,Број,Ж,7,16594.0
2018,Број,Ж,8,17302.0
2018,Број,Ж,9,17682.0
2018,Број,Ж,10,17707.0
2018,Број,Ж,11,17028.0
2018,Број,Ж,12,17032.0
2018,Број,Ж,13,17266.0
2018,Број,Ж,14,17203.0
2018,Број,Ж,15,17423.0
2018,Број,Ж,16,17821.0
2018,Број,Ж,17,18530.0
2018,Број,Ж,18,19139.0
2018,Број,Ж,19,19954.0
2018,Број,Ж,20,21821.0
2018,Број,Ж,21,24056.0
2018,Број,Ж,22,25284.0
2018,Број,Ж,23,25587.0
2018,Број,Ж,24,21503.0
2018,Број,Ж,25,18234.0
2018,Број,Ж,26,21177.0
2018,Број,Ж,27,23784.0
2018,Број,Ж,28,23280.0
2018,Број,Ж,29,23447.0
2018,Број,Ж,30,24429.0
2018,Број,Ж,31,24192.0
2018,Број,Ж,32,24196.0
2018,Број,Ж,33,24647.0
2018,Број,Ж,34,25156.0
2018,Број,Ж,35,24904.0
2018,Број,Ж,36,25109.0
2018,Број,Ж,37,24874.0
2018,Број,Ж,38,24787.0
2018,Број,Ж,39,24486.0
2018,Број,Ж,40,24285.0
2018,Број,Ж,41,24376.0
2018,Број,Ж,42,25332.0
2018,Број,Ж,43,24525.0
2018,Број,Ж,44,24128.0
2018,Број,Ж,45,23841.0
2018,Број,Ж,46,24345.0
2018,Број,Ж,47,24108.0
2018,Број,Ж,48,22462.0
2018,Број,Ж,49,24003.0
2018,Број,Ж,50,24526.0
2018,Број,Ж,51,24944.0
2018,Број,Ж,52,26177.0
2018,Број,Ж,53,26957.0
2018,Број,Ж,54,26202.0
2018,Број,Ж,55,26654.0
2018,Број,Ж,56,27604.0
2018,Број,Ж,57,27627.0
2018,Број,Ж,58,27785.0
2018,Број,Ж,59,26824.0
2018,Број,Ж,60,27423.0
2018,Број,Ж,61,24813.0
2018,Број,Ж,62,26073.0
2018,Број,Ж,63,25505.0
2018,Број,Ж,64,26165.0
2018,Број,Ж,65,24476.0
2018,Број,Ж,66,25106.0
2018,Број,Ж,67,20002.0
2018,Број,Ж,68,21719.0
2018,Број,Ж,69,21120.0
2018,Број,Ж,70,18797.0
2018,Број,Ж,71,18142.0
2018,Број,Ж,72,16251.0
2018,Број,Ж,73,12897.0
2018,Број,Ж,74,12100.0
2018,Број,Ж,75,12271.0
2018,Број,Ж,76,12529.0
2018,Број,Ж,77,13501.0
2018,Број,Ж,78,14208.0
2018,Број,Ж,79,12979.0
2018,Број,Ж,80,12109.0
2018,Број,Ж,81,10965.0
2018,Број,Ж,82,9833.0
2018,Број,Ж,83,8574.0
2018,Број,Ж,84,7424.0
2018,Број,Ж,85,6234.0
2018,Број,Ж,86,4958.0
2018,Број,Ж,87,3821.0
2018,Број,Ж,88,3453.0
2018,Број,Ж,89,2354.0
2018,Број,Ж,90,1971.0
2018,Број,Ж,91,1244.0
2018,Број,Ж,92,914.0
2018,Број,Ж,93,654.0
2018,Број,Ж,94,441.0
2018,Број,Ж,95,295.0
2018,Број,Ж,96,237.0
2018,Број,Ж,97,126.0
2018,Број,Ж,98,92.0
2018,Број,Ж,99,54.0
2018,Број,Ж,100,61.0
2018,Број,Ж,101,39.0
2018,Број,Ж,102,21.0
2018,Број,Ж,103,12.0
2018,Број,Ж,104,7.0
2018,Број,Ж,105,4.0
2018,Број,Ж,106,2.0
2018,Број,Ж,107,1.0
2018,Број,Ж,108,1.0
2018,Број,Ж,109,0.0
2018,Број,Ж,110,0.0
2018,Број,Ж,111,0.0
2018,Број,Ж,112,0.0
2018,Број,Ж,113,0.0
2018,Број,Ж,114,0.0
2018,Број,Ж,115,0.0
2018,Број,Ж,116,0.0
2018,Број,Ж,117,0.0
2018,Број,Ж,118,0.0
2018,Број,Ж,119,0.0
2018,Број,Ж,120+,0.0
2020,Број,Ж,Total,1753499.0
2020,Број,Ж,0,14136.0
2020,Број,Ж,1,14271.0
2020,Број,Ж,2,13822.0
2020,Број,Ж,3,14209.0
2020,Број,Ж,4,14239.0
2020,Број,Ж,5,14262.0
2020,Број,Ж,6,14505.0
2020,Број,Ж,7,14703.0
2020,Број,Ж,8,16733.0
2020,Број,Ж,9,16525.0
2020,Број,Ж,10,17229.0
2020,Број,Ж,11,17601.0
2020,Број,Ж,12,17627.0
2020,Број,Ж,13,16953.0
2020,Број,Ж,14,16958.0
2020,Број,Ж,15,17184.0
2020,Број,Ж,16,17084.0
2020,Број,Ж,17,17208.0
2020,Број,Ж,18,17462.0
2020,Број,Ж,19,18002.0
2020,Број,Ж,20,18436.0
2020,Број,Ж,21,19076.0
2020,Број,Ж,22,20768.0
2020,Број,Ж,23,22849.0
2020,Број,Ж,24,23983.0
2020,Број,Ж,25,24344.0
2020,Број,Ж,26,20501.0
2020,Број,Ж,27,17441.0
2020,Број,Ж,28,20415.0
2020,Број,Ж,29,23038.0
2020,Број,Ж,30,22628.0
2020,Број,Ж,31,22870.0
2020,Број,Ж,32,23883.0
2020,Број,Ж,33,23682.0
2020,Број,Ж,34,23727.0
2020,Број,Ж,35,24211.0
2020,Број,Ж,36,24754.0
2020,Број,Ж,37,24539.0
2020,Број,Ж,38,24772.0
2020,Број,Ж,39,24560.0
2020,Број,Ж,40,24490.0
2020,Број,Ж,41,24203.0
2020,Број,Ж,42,24012.0
2020,Број,Ж,43,24104.0
2020,Број,Ж,44,25063.0
2020,Број,Ж,45,24278.0
2020,Број,Ж,46,23909.0
2020,Број,Ж,47,23647.0
2020,Број,Ж,48,24169.0
2020,Број,Ж,49,23956.0
2020,Број,Ж,50,22337.0
2020,Број,Ж,51,23877.0
2020,Број,Ж,52,24400.0
2020,Број,Ж,53,24820.0
2020,Број,Ж,54,26040.0
2020,Број,Ж,55,26808.0
2020,Број,Ж,56,26055.0
2020,Број,Ж,57,26495.0
2020,Број,Ж,58,27424.0
2020,Број,Ж,59,27433.0
2020,Број,Ж,60,27571.0
2020,Број,Ж,61,26601.0
2020,Број,Ж,62,27169.0
2020,Број,Ж,63,24570.0
2020,Број,Ж,64,25767.0
2020,Број,Ж,65,25151.0
2020,Број,Ж,66,25717.0
2020,Број,Ж,67,23970.0
2020,Број,Ж,68,24486.0
2020,Број,Ж,69,19440.0
2020,Број,Ж,70,21007.0
2020,Број,Ж,71,20327.0
2020,Број,Ж,72,18003.0
2020,Број,Ж,73,17280.0
2020,Број,Ж,74,15389.0
2020,Број,Ж,75,12140.0
2020,Број,Ж,76,11299.0
2020,Број,Ж,77,11349.0
2020,Број,Ж,78,11462.0
2020,Број,Ж,79,12198.0
2020,Број,Ж,80,12663.0
2020,Број,Ж,81,11399.0
2020,Број,Ж,82,10459.0
2020,Број,Ж,83,9297.0
2020,Број,Ж,84,8171.0
2020,Број,Ж,85,6971.0
2020,Број,Ж,86,5895.0
2020,Број,Ж,87,4824.0
2020,Број,Ж,88,3731.0
2020,Број,Ж,89,2790.0
2020,Број,Ж,90,2438.0
2020,Број,Ж,91,1601.0
2020,Број,Ж,92,1287.0
2020,Број,Ж,93,777.0
2020,Број,Ж,94,544.0
2020,Број,Ж,95,369.0
2020,Број,Ж,96,237.0
2020,Број,Ж,97,151.0
2020,Број,Ж,98,116.0
2020,Број,Ж,99,58.0
2020,Број,Ж,100,40.0
2020,Број,Ж,101,22.0
2020,Број,Ж,102,24.0
2020,Број,Ж,103,14.0
2020,Број,Ж,104,7.0
2020,Број,Ж,105,4.0
2020,Број,Ж,106,2.0
2020,Број,Ж,107,1.0
2020,Број,Ж,108,1.0
2020,Број,Ж,109,0.0
2020,Број,Ж,110,0.0
2020,Број,Ж,111,0.0
2020,Број,Ж,112,0.0
2020,Број,Ж,113,0.0
2020,Број,Ж,114,0.0
2020,Број,Ж,115,0.0
2020,Број,Ж,116,0.0
2020,Број,Ж,117,0.0
2020,Број,Ж,118,0.0
2020,Број,Ж,119,0.0
2020,Број,Ж,120+,0.0
2025,Број,Ж,Total,1687426.0
2025,Број,Ж,0,12505.0
2025,Број,Ж,1,12691.0
2025,Број,Ж,2,12908.0
2025,Број,Ж,3,13145.0
2025,Број,Ж,4,13390.0
2025,Број,Ж,5,13635.0
2025,Број,Ж,6,13903.0
2025,Број,Ж,7,13561.0
2025,Број,Ж,8,14018.0
2025,Број,Ж,9,14093.0
2025,Број,Ж,10,14142.0
2025,Број,Ж,11,14392.0
2025,Број,Ж,12,14567.0
