Year,UNIT_MEASURE,Municipality,Spol,Godine,Value
2013,Broj,Sarajevo - Stari Grad,Oba spola,70-74,1568
2013,Broj,Sarajevo - Stari Grad,Muškarci,70-74,635
2013,Broj,Sarajevo - Stari Grad,Žene,70-74,933
2013,Broj,Stolac,Oba spola,70-74,578
2013,Broj,Stolac,Muškarci,70-74,243
2013,Broj,Stolac,Žene,70-74,335
2013,Broj,Šamac,Oba spola,70-74,986
2013,Broj,Šamac,Muškarci,70-74,417
2013,Broj,Šamac,Žene,70-74,569
2013,Broj,Šekovići,Oba spola,70-74,281
2013,Broj,Šekovići,Muškarci,70-74,123
2013,Broj,Šekovići,Žene,70-74,158
2013,Broj,Šipovo,Oba spola,70-74,423
2013,Broj,Šipovo,Muškarci,70-74,176
2013,Broj,Šipovo,Žene,70-74,247
2013,Broj,Široki Brijeg,Oba spola,70-74,1227
2013,Broj,Široki Brijeg,Muškarci,70-74,535
2013,Broj,Široki Brijeg,Žene,70-74,692
2013,Broj,Teočak,Oba spola,70-74,224
2013,Broj,Teočak,Muškarci,70-74,96
2013,Broj,Teočak,Žene,70-74,128
2013,Broj,Teslić,Oba spola,70-74,1870
2013,Broj,Teslić,Muškarci,70-74,780
2013,Broj,Teslić,Žene,70-74,1090
2013,Broj,Tešanj,Oba spola,70-74,1134
2013,Broj,Tešanj,Muškarci,70-74,507
2013,Broj,Tešanj,Žene,70-74,627
2013,Broj,Tomislavgrad,Oba spola,70-74,1276
2013,Broj,Tomislavgrad,Muškarci,70-74,573
2013,Broj,Tomislavgrad,Žene,70-74,703
2013,Broj,Travnik,Oba spola,70-74,1881
2013,Broj,Travnik,Muškarci,70-74,803
2013,Broj,Travnik,Žene,70-74,1078
2013,Broj,Trebinje,Oba spola,70-74,1365
2013,Broj,Trebinje,Muškarci,70-74,583
2013,Broj,Trebinje,Žene,70-74,782
2013,Broj,Trnovo - FBiH,Oba spola,70-74,113
2013,Broj,Trnovo - FBiH,Muškarci,70-74,52
2013,Broj,Trnovo - FBiH,Žene,70-74,61
2013,Broj,Trnovo - RS,Oba spola,70-74,122
2013,Broj,Trnovo - RS,Muškarci,70-74,46
2013,Broj,Trnovo - RS,Žene,70-74,76
2013,Broj,Tuzla,Oba spola,70-74,4824
2013,Broj,Tuzla,Muškarci,70-74,1996
2013,Broj,Tuzla,Žene,70-74,2828
2013,Broj,Ugljevik,Oba spola,70-74,675
2013,Broj,Ugljevik,Muškarci,70-74,303
2013,Broj,Ugljevik,Žene,70-74,372
2013,Broj,Usora,Oba spola,70-74,321
2013,Broj,Usora,Muškarci,70-74,125
2013,Broj,Usora,Žene,70-74,196
2013,Broj,Vareš,Oba spola,70-74,514
2013,Broj,Vareš,Muškarci,70-74,191
2013,Broj,Vareš,Žene,70-74,323
2013,Broj,Velika Kladuša,Oba spola,70-74,1141
2013,Broj,Velika Kladuša,Muškarci,70-74,474
2013,Broj,Velika Kladuša,Žene,70-74,667
2013,Broj,Visoko,Oba spola,70-74,1431
2013,Broj,Visoko,Muškarci,70-74,649
2013,Broj,Visoko,Žene,70-74,782
2013,Broj,Višegrad,Oba spola,70-74,575
2013,Broj,Višegrad,Muškarci,70-74,235
2013,Broj,Višegrad,Žene,70-74,340
2013,Broj,Vitez,Oba spola,70-74,841
2013,Broj,Vitez,Muškarci,70-74,332
2013,Broj,Vitez,Žene,70-74,509
2013,Broj,Vlasenica,Oba spola,70-74,343
2013,Broj,Vlasenica,Muškarci,70-74,134
2013,Broj,Vlasenica,Žene,70-74,209
2013,Broj,Sarajevo - Vogošća,Oba spola,70-74,721
2013,Broj,Sarajevo - Vogošća,Muškarci,70-74,310
2013,Broj,Sarajevo - Vogošća,Žene,70-74,411
2013,Broj,Vukosavlje,Oba spola,70-74,242
2013,Broj,Vukosavlje,Muškarci,70-74,114
2013,Broj,Vukosavlje,Žene,70-74,128
2013,Broj,Zavidovići,Oba spola,70-74,1028
2013,Broj,Zavidovići,Muškarci,70-74,463
2013,Broj,Zavidovići,Žene,70-74,565
2013,Broj,Zenica,Oba spola,70-74,3858
2013,Broj,Zenica,Muškarci,70-74,1646
2013,Broj,Zenica,Žene,70-74,2212
2013,Broj,Zvornik,Oba spola,70-74,2025
2013,Broj,Zvornik,Muškarci,70-74,853
2013,Broj,Zvornik,Žene,70-74,1172
2013,Broj,Žepče,Oba spola,70-74,891
2013,Broj,Žepče,Muškarci,70-74,370
2013,Broj,Žepče,Žene,70-74,521
2013,Broj,Živinice,Oba spola,70-74,1513
2013,Broj,Živinice,Muškarci,70-74,682
2013,Broj,Živinice,Žene,70-74,831
2013,Broj,Banja Luka,Oba spola,75-79,6357
2013,Broj,Banja Luka,Muškarci,75-79,2649
2013,Broj,Banja Luka,Žene,75-79,3708
2013,Broj,Banovići,Oba spola,75-79,418
2013,Broj,Banovići,Muškarci,75-79,157
2013,Broj,Banovići,Žene,75-79,261
2013,Broj,Berkovići,Oba spola,75-79,130
2013,Broj,Berkovići,Muškarci,75-79,57
2013,Broj,Berkovići,Žene,75-79,73
2013,Broj,Bihać,Oba spola,75-79,1673
2013,Broj,Bihać,Muškarci,75-79,644
2013,Broj,Bihać,Žene,75-79,1029
2013,Broj,Bijeljina,Oba spola,75-79,4256
2013,Broj,Bijeljina,Muškarci,75-79,1803
2013,Broj,Bijeljina,Žene,75-79,2453
2013,Broj,Bileća,Oba spola,75-79,453
2013,Broj,Bileća,Muškarci,75-79,184
2013,Broj,Bileća,Žene,75-79,269
2013,Broj,Bosanska Krupa,Oba spola,75-79,695
2013,Broj,Bosanska Krupa,Muškarci,75-79,275
2013,Broj,Bosanska Krupa,Žene,75-79,420
2013,Broj,Bosanski Petrovac,Oba spola,75-79,489
2013,Broj,Bosanski Petrovac,Muškarci,75-79,201
2013,Broj,Bosanski Petrovac,Žene,75-79,288
2013,Broj,Bosansko Grahovo,Oba spola,75-79,214
2013,Broj,Bosansko Grahovo,Muškarci,75-79,93
2013,Broj,Bosansko Grahovo,Žene,75-79,121
2013,Broj,Bratunac,Oba spola,75-79,534
2013,Broj,Bratunac,Muškarci,75-79,172
2013,Broj,Bratunac,Žene,75-79,362
2013,Broj,Brčko,Oba spola,75-79,2863
2013,Broj,Brčko,Muškarci,75-79,1143
2013,Broj,Brčko,Žene,75-79,1720
2013,Broj,Breza,Oba spola,75-79,396
2013,Broj,Breza,Muškarci,75-79,168
2013,Broj,Breza,Žene,75-79,228
2013,Broj,Brod,Oba spola,75-79,591
2013,Broj,Brod,Muškarci,75-79,213
2013,Broj,Brod,Žene,75-79,378
2013,Broj,Bugojno,Oba spola,75-79,843
2013,Broj,Bugojno,Muškarci,75-79,348
2013,Broj,Bugojno,Žene,75-79,495
2013,Broj,Busovača,Oba spola,75-79,433
2013,Broj,Busovača,Muškarci,75-79,201
2013,Broj,Busovača,Žene,75-79,232
2013,Broj,Bužim,Oba spola,75-79,284
2013,Broj,Bužim,Muškarci,75-79,124
2013,Broj,Bužim,Žene,75-79,160
2013,Broj,Cazin,Oba spola,75-79,1116
2013,Broj,Cazin,Muškarci,75-79,438
2013,Broj,Cazin,Žene,75-79,678
2013,Broj,Sarajevo - Centar,Oba spola,75-79,2282
2013,Broj,Sarajevo - Centar,Muškarci,75-79,919
2013,Broj,Sarajevo - Centar,Žene,75-79,1363
2013,Broj,Čajniče,Oba spola,75-79,229
2013,Broj,Čajniče,Muškarci,75-79,87
2013,Broj,Čajniče,Žene,75-79,142
2013,Broj,Čapljina,Oba spola,75-79,1115
2013,Broj,Čapljina,Muškarci,75-79,447
2013,Broj,Čapljina,Žene,75-79,668
2013,Broj,Čelić,Oba spola,75-79,369
2013,Broj,Čelić,Muškarci,75-79,150
2013,Broj,Čelić,Žene,75-79,219
2013,Broj,Čelinac,Oba spola,75-79,497
2013,Broj,Čelinac,Muškarci,75-79,190
2013,Broj,Čelinac,Žene,75-79,307
2013,Broj,Čitluk,Oba spola,75-79,710
2013,Broj,Čitluk,Muškarci,75-79,309
2013,Broj,Čitluk,Žene,75-79,401
2013,Broj,Derventa,Oba spola,75-79,1212
2013,Broj,Derventa,Muškarci,75-79,472
2013,Broj,Derventa,Žene,75-79,740
2013,Broj,Doboj,Oba spola,75-79,2937
2013,Broj,Doboj,Muškarci,75-79,1170
2013,Broj,Doboj,Žene,75-79,1767
2013,Broj,Doboj-Istok,Oba spola,75-79,251
2013,Broj,Doboj-Istok,Muškarci,75-79,114
2013,Broj,Doboj-Istok,Žene,75-79,137
2013,Broj,Doboj-Jug,Oba spola,75-79,73
2013,Broj,Doboj-Jug,Muškarci,75-79,28
2013,Broj,Doboj-Jug,Žene,75-79,45
2013,Broj,Dobretići,Oba spola,75-79,50
2013,Broj,Dobretići,Muškarci,75-79,25
2013,Broj,Dobretići,Žene,75-79,25
2013,Broj,Domaljevac-Šamac,Oba spola,75-79,149
2013,Broj,Domaljevac-Šamac,Muškarci,75-79,58
2013,Broj,Domaljevac-Šamac,Žene,75-79,91
2013,Broj,Donji Vakuf,Oba spola,75-79,306
2013,Broj,Donji Vakuf,Muškarci,75-79,128
2013,Broj,Donji Vakuf,Žene,75-79,178
2013,Broj,Donji Žabar,Oba spola,75-79,191
2013,Broj,Donji Žabar,Muškarci,75-79,82
2013,Broj,Donji Žabar,Žene,75-79,109
2013,Broj,Drvar,Oba spola,75-79,563
2013,Broj,Drvar,Muškarci,75-79,220
2013,Broj,Drvar,Žene,75-79,343
2013,Broj,Foča - FBiH,Oba spola,75-79,121
2013,Broj,Foča - FBiH,Muškarci,75-79,46
2013,Broj,Foča - FBiH,Žene,75-79,75
2013,Broj,Foča - RS,Oba spola,75-79,897
2013,Broj,Foča - RS,Muškarci,75-79,380
2013,Broj,Foča - RS,Žene,75-79,517
2013,Broj,Fojnica,Oba spola,75-79,340
2013,Broj,Fojnica,Muškarci,75-79,144
2013,Broj,Fojnica,Žene,75-79,196
2013,Broj,Gacko,Oba spola,75-79,356
2013,Broj,Gacko,Muškarci,75-79,142
2013,Broj,Gacko,Žene,75-79,214
2013,Broj,Glamoč,Oba spola,75-79,250
2013,Broj,Glamoč,Muškarci,75-79,110
2013,Broj,Glamoč,Žene,75-79,140
2013,Broj,Goražde,Oba spola,75-79,859
2013,Broj,Goražde,Muškarci,75-79,370
2013,Broj,Goražde,Žene,75-79,489
2013,Broj,Gornji Vakuf-Uskoplje,Oba spola,75-79,467
2013,Broj,Gornji Vakuf-Uskoplje,Muškarci,75-79,212
2013,Broj,Gornji Vakuf-Uskoplje,Žene,75-79,255
2013,Broj,Gračanica,Oba spola,75-79,1095
2013,Broj,Gračanica,Muškarci,75-79,463
2013,Broj,Gračanica,Žene,75-79,632
2013,Broj,Gradačac,Oba spola,75-79,1048
2013,Broj,Gradačac,Muškarci,75-79,434
2013,Broj,Gradačac,Žene,75-79,614
2013,Broj,Gradiška,Oba spola,75-79,2096
2013,Broj,Gradiška,Muškarci,75-79,821
2013,Broj,Gradiška,Žene,75-79,1275
2013,Broj,Grude,Oba spola,75-79,711
2013,Broj,Grude,Muškarci,75-79,267
2013,Broj,Grude,Žene,75-79,444
2013,Broj,Sarajevo - Hadžići,Oba spola,75-79,602
2013,Broj,Sarajevo - Hadžići,Muškarci,75-79,240
2013,Broj,Sarajevo - Hadžići,Žene,75-79,362
2013,Broj,Han Pijesak,Oba spola,75-79,221
2013,Broj,Han Pijesak,Muškarci,75-79,77
2013,Broj,Han Pijesak,Žene,75-79,144
2013,Broj,Sarajevo - Ilidža,Oba spola,75-79,1853
2013,Broj,Sarajevo - Ilidža,Muškarci,75-79,775
2013,Broj,Sarajevo - Ilidža,Žene,75-79,1078
2013,Broj,Sarajevo - Ilijaš,Oba spola,75-79,513
2013,Broj,Sarajevo - Ilijaš,Muškarci,75-79,220
2013,Broj,Sarajevo - Ilijaš,Žene,75-79,293
2013,Broj,Istočna Ilidža,Oba spola,75-79,558
2013,Broj,Istočna Ilidža,Muškarci,75-79,227
2013,Broj,Istočna Ilidža,Žene,75-79,331
2013,Broj,Istočni Drvar,Oba spola,75-79,2
2013,Broj,Istočni Drvar,Muškarci,75-79,1
2013,Broj,Istočni Drvar,Žene,75-79,1
2013,Broj,Istočni Mostar,Oba spola,75-79,21
2013,Broj,Istočni Mostar,Muškarci,75-79,8
2013,Broj,Istočni Mostar,Žene,75-79,13
2013,Broj,Istočni Stari Grad,Oba spola,75-79,84
2013,Broj,Istočni Stari Grad,Muškarci,75-79,33
2013,Broj,Istočni Stari Grad,Žene,75-79,51
2013,Broj,Istočno Novo Sarajevo,Oba spola,75-79,404
2013,Broj,Istočno Novo Sarajevo,Muškarci,75-79,155
2013,Broj,Istočno Novo Sarajevo,Žene,75-79,249
2013,Broj,Jablanica,Oba spola,75-79,300
2013,Broj,Jablanica,Muškarci,75-79,109
2013,Broj,Jablanica,Žene,75-79,191
2013,Broj,Jajce,Oba spola,75-79,759
2013,Broj,Jajce,Muškarci,75-79,332
2013,Broj,Jajce,Žene,75-79,427
2013,Broj,Jezero,Oba spola,75-79,44
2013,Broj,Jezero,Muškarci,75-79,19
2013,Broj,Jezero,Žene,75-79,25
2013,Broj,Kakanj,Oba spola,75-79,936
2013,Broj,Kakanj,Muškarci,75-79,401
2013,Broj,Kakanj,Žene,75-79,535
2013,Broj,Kalesija,Oba spola,75-79,533
2013,Broj,Kalesija,Muškarci,75-79,206
2013,Broj,Kalesija,Žene,75-79,327
2013,Broj,Kalinovik,Oba spola,75-79,136
2013,Broj,Kalinovik,Muškarci,75-79,53
2013,Broj,Kalinovik,Žene,75-79,83
2013,Broj,Kiseljak,Oba spola,75-79,606
2013,Broj,Kiseljak,Muškarci,75-79,271
2013,Broj,Kiseljak,Žene,75-79,335
2013,Broj,Kladanj,Oba spola,75-79,290
2013,Broj,Kladanj,Muškarci,75-79,119
2013,Broj,Kladanj,Žene,75-79,171
2013,Broj,Ključ,Oba spola,75-79,501
2013,Broj,Ključ,Muškarci,75-79,222
2013,Broj,Ključ,Žene,75-79,279
2013,Broj,Kneževo,Oba spola,75-79,347
2013,Broj,Kneževo,Muškarci,75-79,131
2013,Broj,Kneževo,Žene,75-79,216
2013,Broj,Konjic,Oba spola,75-79,889
2013,Broj,Konjic,Muškarci,75-79,367
2013,Broj,Konjic,Žene,75-79,522
2013,Broj,Kostajnica,Oba spola,75-79,246
2013,Broj,Kostajnica,Muškarci,75-79,110
2013,Broj,Kostajnica,Žene,75-79,136
2013,Broj,Kotor Varoš,Oba spola,75-79,554
2013,Broj,Kotor Varoš,Muškarci,75-79,221
2013,Broj,Kotor Varoš,Žene,75-79,333
2013,Broj,Kozarska Dubica,Oba spola,75-79,1250
2013,Broj,Kozarska Dubica,Muškarci,75-79,496
2013,Broj,Kozarska Dubica,Žene,75-79,754
2013,Broj,Kreševo,Oba spola,75-79,193
2013,Broj,Kreševo,Muškarci,75-79,80
2013,Broj,Kreševo,Žene,75-79,113
2013,Broj,Krupa Na Uni,Oba spola,75-79,124
2013,Broj,Krupa Na Uni,Muškarci,75-79,47
2013,Broj,Krupa Na Uni,Žene,75-79,77
2013,Broj,Kupres - FBiH,Oba spola,75-79,210
2013,Broj,Kupres - FBiH,Muškarci,75-79,95
2013,Broj,Kupres - FBiH,Žene,75-79,115
2013,Broj,Kupres - RS,Oba spola,75-79,42
2013,Broj,Kupres - RS,Muškarci,75-79,17
2013,Broj,Kupres - RS,Žene,75-79,25
2013,Broj,Laktaši,Oba spola,75-79,1142
2013,Broj,Laktaši,Muškarci,75-79,459
2013,Broj,Laktaši,Žene,75-79,683
2013,Broj,Livno,Oba spola,75-79,1253
2013,Broj,Livno,Muškarci,75-79,515
2013,Broj,Livno,Žene,75-79,738
2013,Broj,Lopare,Oba spola,75-79,789
2013,Broj,Lopare,Muškarci,75-79,317
2013,Broj,Lopare,Žene,75-79,472
2013,Broj,Lukavac,Oba spola,75-79,1357
2013,Broj,Lukavac,Muškarci,75-79,580
2013,Broj,Lukavac,Žene,75-79,777
2013,Broj,Ljubinje,Oba spola,75-79,171
2013,Broj,Ljubinje,Muškarci,75-79,60
2013,Broj,Ljubinje,Žene,75-79,111
2013,Broj,Ljubuški,Oba spola,75-79,1061
2013,Broj,Ljubuški,Muškarci,75-79,439
2013,Broj,Ljubuški,Žene,75-79,622
2013,Broj,Maglaj,Oba spola,75-79,576
2013,Broj,Maglaj,Muškarci,75-79,224
2013,Broj,Maglaj,Žene,75-79,352
2013,Broj,Milići,Oba spola,75-79,270
2013,Broj,Milići,Muškarci,75-79,100
2013,Broj,Milići,Žene,75-79,170
2013,Broj,Modriča,Oba spola,75-79,1101
2013,Broj,Modriča,Muškarci,75-79,480
2013,Broj,Modriča,Žene,75-79,621
2013,Broj,Mostar,Oba spola,75-79,3887
2013,Broj,Mostar,Muškarci,75-79,1615
2013,Broj,Mostar,Žene,75-79,2272
2013,Broj,Mrkonjić Grad,Oba spola,75-79,823
2013,Broj,Mrkonjić Grad,Muškarci,75-79,326
2013,Broj,Mrkonjić Grad,Žene,75-79,497
2013,Broj,Neum,Oba spola,75-79,201
2013,Broj,Neum,Muškarci,75-79,91
2013,Broj,Neum,Žene,75-79,110
2013,Broj,Nevesinje,Oba spola,75-79,606
2013,Broj,Nevesinje,Muškarci,75-79,235
2013,Broj,Nevesinje,Žene,75-79,371
2013,Broj,Novi Grad,Oba spola,75-79,1161
2013,Broj,Novi Grad,Muškarci,75-79,447
2013,Broj,Novi Grad,Žene,75-79,714
2013,Broj,Sarajevo - Novi Grad,Oba spola,75-79,3664
2013,Broj,Sarajevo - Novi Grad,Muškarci,75-79,1437
2013,Broj,Sarajevo - Novi Grad,Žene,75-79,2227
2013,Broj,Novi Travnik,Oba spola,75-79,581
2013,Broj,Novi Travnik,Muškarci,75-79,246
2013,Broj,Novi Travnik,Žene,75-79,335
2013,Broj,Novo Goražde,Oba spola,75-79,145
2013,Broj,Novo Goražde,Muškarci,75-79,65
2013,Broj,Novo Goražde,Žene,75-79,80
2013,Broj,Sarajevo - Novo Sarajevo,Oba spola,75-79,2731
2013,Broj,Sarajevo - Novo Sarajevo,Muškarci,75-79,1024
2013,Broj,Sarajevo - Novo Sarajevo,Žene,75-79,1707
2013,Broj,Odžak,Oba spola,75-79,748
2013,Broj,Odžak,Muškarci,75-79,284
2013,Broj,Odžak,Žene,75-79,464
2013,Broj,Olovo,Oba spola,75-79,293
2013,Broj,Olovo,Muškarci,75-79,115
2013,Broj,Olovo,Žene,75-79,178
2013,Broj,Orašje,Oba spola,75-79,589
2013,Broj,Orašje,Muškarci,75-79,193
2013,Broj,Orašje,Žene,75-79,396
2013,Broj,Osmaci,Oba spola,75-79,168
2013,Broj,Osmaci,Muškarci,75-79,63
2013,Broj,Osmaci,Žene,75-79,105
2013,Broj,Oštra Luka,Oba spola,75-79,162
2013,Broj,Oštra Luka,Muškarci,75-79,65
2013,Broj,Oštra Luka,Žene,75-79,97
2013,Broj,Pale - FBiH,Oba spola,75-79,41
2013,Broj,Pale - FBiH,Muškarci,75-79,13
2013,Broj,Pale - FBiH,Žene,75-79,28
2013,Broj,Pale - RS,Oba spola,75-79,872
2013,Broj,Pale - RS,Muškarci,75-79,350
2013,Broj,Pale - RS,Žene,75-79,522
2013,Broj,Pelagićevo,Oba spola,75-79,291
2013,Broj,Pelagićevo,Muškarci,75-79,113
2013,Broj,Pelagićevo,Žene,75-79,178
2013,Broj,Petrovac,Oba spola,75-79,25
2013,Broj,Petrovac,Muškarci,75-79,8
2013,Broj,Petrovac,Žene,75-79,17
2013,Broj,Petrovo,Oba spola,75-79,406
2013,Broj,Petrovo,Muškarci,75-79,162
2013,Broj,Petrovo,Žene,75-79,244
2013,Broj,Posušje,Oba spola,75-79,605
2013,Broj,Posušje,Muškarci,75-79,236
2013,Broj,Posušje,Žene,75-79,369
2013,Broj,Prijedor,Oba spola,75-79,3572
2013,Broj,Prijedor,Muškarci,75-79,1399
2013,Broj,Prijedor,Žene,75-79,2173
2013,Broj,Prnjavor,Oba spola,75-79,1524
2013,Broj,Prnjavor,Muškarci,75-79,595
2013,Broj,Prnjavor,Žene,75-79,929
2013,Broj,Prozor,Oba spola,75-79,470
2013,Broj,Prozor,Muškarci,75-79,191
2013,Broj,Prozor,Žene,75-79,279
2013,Broj,Ravno,Oba spola,75-79,162
2013,Broj,Ravno,Muškarci,75-79,66
2013,Broj,Ravno,Žene,75-79,96
2013,Broj,Ribnik,Oba spola,75-79,320
2013,Broj,Ribnik,Muškarci,75-79,124
2013,Broj,Ribnik,Žene,75-79,196
2013,Broj,Rogatica,Oba spola,75-79,547
2013,Broj,Rogatica,Muškarci,75-79,227
2013,Broj,Rogatica,Žene,75-79,320
2013,Broj,Rudo,Oba spola,75-79,382
2013,Broj,Rudo,Muškarci,75-79,169
2013,Broj,Rudo,Žene,75-79,213
2013,Broj,Sanski Most,Oba spola,75-79,1042
2013,Broj,Sanski Most,Muškarci,75-79,430
2013,Broj,Sanski Most,Žene,75-79,612
2013,Broj,Sapna,Oba spola,75-79,233
2013,Broj,Sapna,Muškarci,75-79,101
2013,Broj,Sapna,Žene,75-79,132
2013,Broj,Sokolac,Oba spola,75-79,561
2013,Broj,Sokolac,Muškarci,75-79,225
2013,Broj,Sokolac,Žene,75-79,336
2013,Broj,Srbac,Oba spola,75-79,746
2013,Broj,Srbac,Muškarci,75-79,283
2013,Broj,Srbac,Žene,75-79,463
2013,Broj,Srebrenica,Oba spola,75-79,351
2013,Broj,Srebrenica,Muškarci,75-79,129
2013,Broj,Srebrenica,Žene,75-79,222
2013,Broj,Srebrenik,Oba spola,75-79,963
2013,Broj,Srebrenik,Muškarci,75-79,357
2013,Broj,Srebrenik,Žene,75-79,606
2013,Broj,Sarajevo - Stari Grad,Oba spola,75-79,1399
2013,Broj,Sarajevo - Stari Grad,Muškarci,75-79,554
2013,Broj,Sarajevo - Stari Grad,Žene,75-79,845
2013,Broj,Stolac,Oba spola,75-79,589
2013,Broj,Stolac,Muškarci,75-79,242
2013,Broj,Stolac,Žene,75-79,347
2013,Broj,Šamac,Oba spola,75-79,776
2013,Broj,Šamac,Muškarci,75-79,317
2013,Broj,Šamac,Žene,75-79,459
2013,Broj,Šekovići,Oba spola,75-79,241
2013,Broj,Šekovići,Muškarci,75-79,89
2013,Broj,Šekovići,Žene,75-79,152
2013,Broj,Šipovo,Oba spola,75-79,518
2013,Broj,Šipovo,Muškarci,75-79,209
2013,Broj,Šipovo,Žene,75-79,309
2013,Broj,Široki Brijeg,Oba spola,75-79,1089
2013,Broj,Široki Brijeg,Muškarci,75-79,414
2013,Broj,Široki Brijeg,Žene,75-79,675
2013,Broj,Teočak,Oba spola,75-79,131
2013,Broj,Teočak,Muškarci,75-79,54
2013,Broj,Teočak,Žene,75-79,77
2013,Broj,Teslić,Oba spola,75-79,1470
2013,Broj,Teslić,Muškarci,75-79,601
2013,Broj,Teslić,Žene,75-79,869
2013,Broj,Tešanj,Oba spola,75-79,726
2013,Broj,Tešanj,Muškarci,75-79,303
2013,Broj,Tešanj,Žene,75-79,423
2013,Broj,Tomislavgrad,Oba spola,75-79,1047
2013,Broj,Tomislavgrad,Muškarci,75-79,410
2013,Broj,Tomislavgrad,Žene,75-79,637
2013,Broj,Travnik,Oba spola,75-79,1349
2013,Broj,Travnik,Muškarci,75-79,557
2013,Broj,Travnik,Žene,75-79,792
2013,Broj,Trebinje,Oba spola,75-79,1291
2013,Broj,Trebinje,Muškarci,75-79,538
2013,Broj,Trebinje,Žene,75-79,753
2013,Broj,Trnovo - FBiH,Oba spola,75-79,76
2013,Broj,Trnovo - FBiH,Muškarci,75-79,37
2013,Broj,Trnovo - FBiH,Žene,75-79,39
2013,Broj,Trnovo - RS,Oba spola,75-79,109
2013,Broj,Trnovo - RS,Muškarci,75-79,53
2013,Broj,Trnovo - RS,Žene,75-79,56
2013,Broj,Tuzla,Oba spola,75-79,3976
2013,Broj,Tuzla,Muškarci,75-79,1587
2013,Broj,Tuzla,Žene,75-79,2389
2013,Broj,Ugljevik,Oba spola,75-79,705
2013,Broj,Ugljevik,Muškarci,75-79,290
2013,Broj,Ugljevik,Žene,75-79,415
2013,Broj,Usora,Oba spola,75-79,213
2013,Broj,Usora,Muškarci,75-79,80
2013,Broj,Usora,Žene,75-79,133
2013,Broj,Vareš,Oba spola,75-79,474
2013,Broj,Vareš,Muškarci,75-79,201
2013,Broj,Vareš,Žene,75-79,273
2013,Broj,Velika Kladuša,Oba spola,75-79,727
2013,Broj,Velika Kladuša,Muškarci,75-79,270
2013,Broj,Velika Kladuša,Žene,75-79,457
2013,Broj,Visoko,Oba spola,75-79,864
2013,Broj,Visoko,Muškarci,75-79,388
2013,Broj,Visoko,Žene,75-79,476
2013,Broj,Višegrad,Oba spola,75-79,555
2013,Broj,Višegrad,Muškarci,75-79,212
2013,Broj,Višegrad,Žene,75-79,343
2013,Broj,Vitez,Oba spola,75-79,634
2013,Broj,Vitez,Muškarci,75-79,265
2013,Broj,Vitez,Žene,75-79,369
2013,Broj,Vlasenica,Oba spola,75-79,304
2013,Broj,Vlasenica,Muškarci,75-79,103
2013,Broj,Vlasenica,Žene,75-79,201
2013,Broj,Sarajevo - Vogošća,Oba spola,75-79,597
2013,Broj,Sarajevo - Vogošća,Muškarci,75-79,244
2013,Broj,Sarajevo - Vogošća,Žene,75-79,353
2013,Broj,Vukosavlje,Oba spola,75-79,199
2013,Broj,Vukosavlje,Muškarci,75-79,76
2013,Broj,Vukosavlje,Žene,75-79,123
2013,Broj,Zavidovići,Oba spola,75-79,811
2013,Broj,Zavidovići,Muškarci,75-79,363
2013,Broj,Zavidovići,Žene,75-79,448
2013,Broj,Zenica,Oba spola,75-79,3171
2013,Broj,Zenica,Muškarci,75-79,1309
2013,Broj,Zenica,Žene,75-79,1862
2013,Broj,Zvornik,Oba spola,75-79,1719
2013,Broj,Zvornik,Muškarci,75-79,659
2013,Broj,Zvornik,Žene,75-79,1060
2013,Broj,Žepče,Oba spola,75-79,704
2013,Broj,Žepče,Muškarci,75-79,289
2013,Broj,Žepče,Žene,75-79,415
2013,Broj,Živinice,Oba spola,75-79,1074
2013,Broj,Živinice,Muškarci,75-79,441
2013,Broj,Živinice,Žene,75-79,633
2013,Broj,Banja Luka,Oba spola,80-84,3337
2013,Broj,Banja Luka,Muškarci,80-84,1287
2013,Broj,Banja Luka,Žene,80-84,2050
2013,Broj,Banovići,Oba spola,80-84,215
2013,Broj,Banovići,Muškarci,80-84,78
2013,Broj,Banovići,Žene,80-84,137
2013,Broj,Berkovići,Oba spola,80-84,78
2013,Broj,Berkovići,Muškarci,80-84,36
2013,Broj,Berkovići,Žene,80-84,42
2013,Broj,Bihać,Oba spola,80-84,752
2013,Broj,Bihać,Muškarci,80-84,257
2013,Broj,Bihać,Žene,80-84,495
2013,Broj,Bijeljina,Oba spola,80-84,2113
2013,Broj,Bijeljina,Muškarci,80-84,803
2013,Broj,Bijeljina,Žene,80-84,1310
2013,Broj,Bileća,Oba spola,80-84,304
2013,Broj,Bileća,Muškarci,80-84,125
2013,Broj,Bileća,Žene,80-84,179
2013,Broj,Bosanska Krupa,Oba spola,80-84,330
2013,Broj,Bosanska Krupa,Muškarci,80-84,135
2013,Broj,Bosanska Krupa,Žene,80-84,195
2013,Broj,Bosanski Petrovac,Oba spola,80-84,233
2013,Broj,Bosanski Petrovac,Muškarci,80-84,99
2013,Broj,Bosanski Petrovac,Žene,80-84,134
2013,Broj,Bosansko Grahovo,Oba spola,80-84,139
2013,Broj,Bosansko Grahovo,Muškarci,80-84,55
2013,Broj,Bosansko Grahovo,Žene,80-84,84
2013,Broj,Bratunac,Oba spola,80-84,251
2013,Broj,Bratunac,Muškarci,80-84,80
2013,Broj,Bratunac,Žene,80-84,171
2013,Broj,Brčko,Oba spola,80-84,1400
